"original_filename","trace_filename","chip","route","sha256","size_bytes"
"Chip37_WG1.txt","Chip37_WG1.txt","Chip37","WG1","1cdff4bbf65ad7a8d551a55c96671198ef2f9adc9d27da92cf8f794ad1362080","635957"
"Chip37_WG2.txt","Chip37_WG2.txt","Chip37","WG2","8347e17b3195411857b84951049e9deeea1f298280b2726e6a0bea936a79540f","637495"
"Chip37_WG3.txt","Chip37_WG3.txt","Chip37","WG3","c8be187125a57c28f5540da89e93cf162f7fe821ec737cbdce71a9b42435ab34","641042"
"Chip37_WG4.txt","Chip37_WG4.txt","Chip37","WG4","6f9e5b6b0e02bb20ac0b1d1e8c79d18e6553b3e07a12424c990d4ee521c7e599","642125"
"Chip37_WG5.txt","Chip37_WG5.txt","Chip37","WG5","98a0339a90c39860fe89e849a9197594094f086e201bad13dbf6b62be9ebc5b4","643756"
"Chip37_WG6.txt","Chip37_WG6.txt","Chip37","WG6","91a5ff4e10cb2f32951b0ac78851a9f142caace019a7ad123ca7e2e35c3598df","646843"
"Chip40_WG1.txt","Chip40_WG1.txt","Chip40","WG1","94145369de2b54268fb47a567994b1d8821d1f162652916ea0ee869446be039f","636270"
"Chip40_WG2.txt","Chip40_WG2.txt","Chip40","WG2","347c0d07c32ba25217839c4385ed104e19ce4419ea827c91d9dd8877f1a04901","639161"
"Chip40_WG3.txt","Chip40_WG3.txt","Chip40","WG3","5ebe0c93125354786169a328ce533c7f6ad0ba14f2194011f3fbdf564d1d976c","641436"
"Chip40_WG4.txt","Chip40_WG4.txt","Chip40","WG4","3edfcf584dbe376558ab84ec5e2999f83421db667baa10ecb5bc4c1abd976457","642851"
"Chip40_WG5.txt","Chip40_WG5.txt","Chip40","WG5","110735dee62561b2df044ee969fa1178535b9e7ee620e161cecee765b5bbda17","646013"
"Chip40_WG6.txt","Chip40_WG6.txt","Chip40","WG6","d774e0dd3ced37a56b698807f0636b66a63b0bba2f915d758354d50b871c2f41","647872"
"Chip46_WG1.txt","Chip46_WG1.txt","Chip46","WG1","26a07a45c72939db85c724eb81f66fdf26b3244f1ff583a116f38fcb1d19a6e9","637088"
