"original_filename","trace_filename","chip","route","sha256","size_bytes"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip13_WG1.txt","Chip13_WG1.txt","Chip13","WG1","c8c27288b7fb88876c14e620b8f42895388f811a1c796123541c0b1c3ccc0c06","661449"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip13_WG2.txt","Chip13_WG2.txt","Chip13","WG2","54d5768771fa5643d00ff8c9658bede1ead431f282b98e30d7937a4cc386a34b","633619"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip13_WG3.txt","Chip13_WG3.txt","Chip13","WG3","ad64d66f3d532f963755d335a238f4a8f6ea9df2633c6eb4db90755c2f1c2991","639957"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip13_WG4.txt","Chip13_WG4.txt","Chip13","WG4","368f39a40ef95bbdb1d8b920ec89824a2bd2e7af78ab841b5c54bda4f161e624","666702"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip35_WG1.txt","Chip35_WG1.txt","Chip35","WG1","c7493e57b58bbfd25e9c1849279e3930fa0c1fcc34ebd7ff7fa464054a0b917b","662387"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip35_WG2.txt","Chip35_WG2.txt","Chip35","WG2","87bbc2c0e66cfda6d84f056c48acf885b53d98e67e3df784f39624a164dd9a0d","663483"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip35_WG3.txt","Chip35_WG3.txt","Chip35","WG3","b0a9d1109316645919e0e3ed762d8bc23a03f44dbdf318fda80150ef2650a5fe","663875"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip35_WG4.txt","Chip35_WG4.txt","Chip35","WG4","2bf302fa4f238006927b98e239284243b811b09282416c7993cc065fa2bd9916","665587"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip38_WG1.txt","Chip38_WG1.txt","Chip38","WG1","6debaa8e1259204ab3e369606765960a474674c18c7f1f87071c728c7f211585","661672"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip38_WG2.txt","Chip38_WG2.txt","Chip38","WG2","5b2d1baee5a6d6537e7b20b30b4d0ab7b05e856bb0c514fff0fcb7fb47e332dc","663301"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip38_WG3.txt","Chip38_WG3.txt","Chip38","WG3","61d8905e26ea7f8bfd1100c87820ddfd7b8a72bc74b52a0e0f3cf6c36b964935","666022"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip38_WG4.txt","Chip38_WG4.txt","Chip38","WG4","c33de553c008480150e5fd3199705c08c221a054ee6af4070485f24fd23486c7","667411"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip41_WG1.txt","Chip41_WG1.txt","Chip41","WG1","fd4137a94aaf6ab98959884dca9844cfbe34cdf6120f6e961bbdc14a61e5d79e","661738"
"MPW48_220nmSOIPassive_Slot8_StripWaveguide_PropagationLoss_Manual_Chip41_WG2.txt","Chip41_WG2.txt","Chip41","WG2","de717113d864c709e54f3ab4e51c25ecd5525aa883072abb7b4c146c4189fbf4","662150"
