"original_filename","trace_filename","chip","route","sha256","size_bytes"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip21_WG1.txt","Chip21_WG1.txt","Chip21","WG1","c77fef16d28e90b0719eae26b04b910d9a83552768fac040112e62a474137efd","651776"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip21_WG2.txt","Chip21_WG2.txt","Chip21","WG2","3e3220f1163fa7ed4a5714d8a71be79d8d9650444927f570296b69b276d41474","654631"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip21_WG3.txt","Chip21_WG3.txt","Chip21","WG3","c99d3ff7cd6dab28cda249dcadad0f235e663ede85a30154a6572ba4ed805245","659784"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip21_WG4.txt","Chip21_WG4.txt","Chip21","WG4","0cd85035e027a47d6de42d23ee41f1ba3104a3710f3487fe2e03b4c863bf034b","661013"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip21_WG5.txt","Chip21_WG5.txt","Chip21","WG5","41079ca35937830865cacc2772e0f26e9204a8e28cd35ea21d9ed91ebc7c26c6","667694"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip21_WG6.txt","Chip21_WG6.txt","Chip21","WG6","02b217634f2f43c6551cd6f43a7ffd346b3f45563ef183aff87dc4749716cc1c","670013"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip21_WG7.txt","Chip21_WG7.txt","Chip21","WG7","c525bcbf2ae8444a34a3ff600d2d0032712eec0e5630a8ca5340e8043f01584c","674828"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip25_WG1.txt","Chip25_WG1.txt","Chip25","WG1","52f096539f78833f2f58f2334760e71d07721f083a4145f8f1aeb9aa39c29f26","649330"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip25_WG2.txt","Chip25_WG2.txt","Chip25","WG2","99d3eac56a3985f7f90712e283aa45cf5f4929ca1af25d4a4eaac30d130634d4","653125"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip25_WG3.txt","Chip25_WG3.txt","Chip25","WG3","c9c29961c326742418d98c558317d4d179585e23aedc95dd0a5f09ddf0072775","655562"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip25_WG4.txt","Chip25_WG4.txt","Chip25","WG4","b4d614132891176c9ff56cb0f68fd26924a7d5a33fb1b1b5fbb2396a51bd5eda","661073"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip25_WG5.txt","Chip25_WG5.txt","Chip25","WG5","6d00996107f5fee0d2da5feadb06f7a5509c6f873ee4ebd67e3558af2401d7b0","665890"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip25_WG6.txt","Chip25_WG6.txt","Chip25","WG6","8dd2f338d71e56b6ef99d602d2aabfa609723669f899a715c9cbe25fae39ef9e","668546"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip25_WG7.txt","Chip25_WG7.txt","Chip25","WG7","e89e62127c2ff17fec0770dbc386bea13c436a67922c96e7df1aff77ac3d9d39","671816"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip49_WG1.txt","Chip49_WG1.txt","Chip49","WG1","7507b002901e1fd644200aa03be503a969b9591a6d0f881650354157bd2ee514","649981"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip49_WG2.txt","Chip49_WG2.txt","Chip49","WG2","9ea36a99da8e64b3bcbf0becb35a13ae9b58814e6e6c9cceb1856480a84cc0d8","652676"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip49_WG3.txt","Chip49_WG3.txt","Chip49","WG3","bc8c04fcae2b5574e4a2f6fb6daa9a023da8c315c055321a54cb4b40eb2faa7e","657340"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip49_WG4.txt","Chip49_WG4.txt","Chip49","WG4","84086adc0e597f980a0b41db1cc032dc88c0816972bc1e472c9b15da80192e3e","662373"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip49_WG5.txt","Chip49_WG5.txt","Chip49","WG5","f6f37e62ab89b9bd6a3ee1592454b19542119ff7dbd5a9432a91dc3d35f6ea19","665506"
"MPW47_220nmSOI_Slot9_StripWaveguide_PropagationLoss_Manual_Chip49_WG6.txt","Chip49_WG6.txt","Chip49","WG6","082dc68ddbc7e14e4a70188b863d5593b6bf5d2e7a3089ebf91ca8a36acbcc4f","669657"
