"original_filename","trace_filename","chip","route","sha256","size_bytes"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip13_WG1.txt","Chip13_WG1.txt","Chip13","WG1","ddb27ef09f52d290ab464998633c715ae732705176181af1ebd90accd629d7ae","661082"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip13_WG2.txt","Chip13_WG2.txt","Chip13","WG2","83fd0712b56df2236df59e8cc50ea60debe854934e203bc2c11bbcb785eeba2a","637184"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip13_WG3.txt","Chip13_WG3.txt","Chip13","WG3","6fe67d313dc5f572c73870e3bde1e29944b144ed30375aa5e627bcae6e915735","641853"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip13_WG4.txt","Chip13_WG4.txt","Chip13","WG4","f14b5e0176d76a22d423bd90cb8bab1e35f529775a5b433700f2e547589c1936","663195"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip35_WG1.txt","Chip35_WG1.txt","Chip35","WG1","5b72b14ab7b0ba818aa681737956a93a53eb043473578eb3574525b522e85b3e","659866"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip35_WG2.txt","Chip35_WG2.txt","Chip35","WG2","ae668ce8657ff8a6432166688394c90850602ec2b57d4e2a3678ec60b2071f11","661812"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip35_WG3.txt","Chip35_WG3.txt","Chip35","WG3","3dfb8a357f6e908d18b0c093d2924b2dfa5599545543963fd4ebfe8793924cf1","662027"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip35_WG4.txt","Chip35_WG4.txt","Chip35","WG4","71a2c7b17e29b19f0c663e1b33531b88e84df60115a45f64f09edc755893fdf8","662849"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip38_WG1.txt","Chip38_WG1.txt","Chip38","WG1","f377a846e0a88bb336a9bc69baab4b4ecb8da420d673d11d387c51701353b2f9","663881"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip38_WG2.txt","Chip38_WG2.txt","Chip38","WG2","fca10c7d0bf995cb604cb74f05b9c8931929ba77759987972e918cd5fc504533","668177"
"MPW48_220nmSOIPassive_Slot8_RibWaveguide_PropagationLoss_Manual_Chip38_WG3.txt","Chip38_WG3.txt","Chip38","WG3","9092b42551f4dcf5f04dd7ecc69295130f43e7adbb8ea6db84d56537a0b63924","662907"
