"original_filename","trace_filename","chip","route","sha256","size_bytes"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip21_WG1.txt","Chip21_WG1.txt","Chip21","WG1","411a26632759dcdaa8cbcc4f410bb041fecba046b6e8ef73b0daa2ddcbea6e92","656496"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip21_WG2.txt","Chip21_WG2.txt","Chip21","WG2","4b13ecd9df580e03c65537311d3eed7936ebdd8e6fa2429eccc7d634f4157b10","658687"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip21_WG3.txt","Chip21_WG3.txt","Chip21","WG3","e2fd1ac882ec63015975ddab0ef68994284c480b56247027c6dc336bbe94acd3","661448"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip21_WG4.txt","Chip21_WG4.txt","Chip21","WG4","51200fd3a2616710f37d658f3dd00884abfcf601ed6d5fb5dcdd5165fd80ce44","665248"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip21_WG5.txt","Chip21_WG5.txt","Chip21","WG5","2d618f85b7fbd97ab00a99918ae26a68ee45bbff516bbe72c0d314ca6077a937","664588"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip21_WG6.txt","Chip21_WG6.txt","Chip21","WG6","175213350c4a1ee9057340d925467cd0db15d90a597c075c1c6dafc06ae72d17","666822"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip21_WG7.txt","Chip21_WG7.txt","Chip21","WG7","544f00efd4360ddbf8083dafed55493bc20b1771f5ae14282b7b79620962485d","666414"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip25_WG1.txt","Chip25_WG1.txt","Chip25","WG1","2cd2852340d99588caf9730d6e31cc97f50f82fb9712105431062763838683a7","651607"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip25_WG2.txt","Chip25_WG2.txt","Chip25","WG2","8c2b156d80d57985a004f30fc62de9546323617bd132b28d02700fcf26041e3c","658681"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip25_WG3.txt","Chip25_WG3.txt","Chip25","WG3","4eef7b3dd09cd60e663512fbbb7e2deb08b112d40f9e8f92a50f63bb96b62bf4","660166"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip25_WG4.txt","Chip25_WG4.txt","Chip25","WG4","e6f27cacb80a195ed6f67c78fdd307fcdead675d16d0dc3bc1785d68202adb68","664484"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip25_WG5.txt","Chip25_WG5.txt","Chip25","WG5","63e15a2ad489b8ab2aa1cb199a4d356ec5257fc2e7bbe3cde6ed56fe3b0158b6","667960"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip25_WG6.txt","Chip25_WG6.txt","Chip25","WG6","baf0f2f922a7955ac399d670aac3084ac3985e2b45784aa57926ad864985b394","668514"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip25_WG7.txt","Chip25_WG7.txt","Chip25","WG7","8e90d66dde6d21ec9a5dc43a1b26d88fb61e83ca6cfb7cda7892dea3eccdfed1","670820"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip49_WG1.txt","Chip49_WG1.txt","Chip49","WG1","a4d1d777ac10baf5cd499d1105b291e7259989c807d23981c88097ad15a32609","652865"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip49_WG2.txt","Chip49_WG2.txt","Chip49","WG2","e9a130f7e616e03f49b7ba550009552fefd7b43fbda06ce703741d37f370ea1b","658593"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip49_WG3.txt","Chip49_WG3.txt","Chip49","WG3","54e2a9836c03f16278bf1abfbfc61d7872c15fe62c5e9e76482930f69a901542","661743"
"MPW47_220nmSOI_Slot11_StripWaveguide_PropagationLoss_Manual_Chip49_WG4.txt","Chip49_WG4.txt","Chip49","WG4","332c22b2446b72e290853ea8b50a9bc6804b73c8ec1ab6f9ef70d8221c4de61c","665215"
