"original_filename","trace_filename","chip","route","sha256","size_bytes"
"MPW43_STEP84A_220nmSOI_Slot11_RibWaveguideNoImplant_PropagationLoss_Manual_Chip37_WG1.txt","Chip37_WG1.txt","Chip37","WG1","fd7f2e730ab7586f0b652b0df9cf6b1c9486ff879c3b78001d955e84697cfabc","652800"
"MPW43_STEP84A_220nmSOI_Slot11_RibWaveguideNoImplant_PropagationLoss_Manual_Chip37_WG2.txt","Chip37_WG2.txt","Chip37","WG2","b57b5febc40f352b17a1b05fcbaf75b2ded35e0a8983f12fabdc3660a382e723","656849"
"MPW43_STEP84A_220nmSOI_Slot11_RibWaveguideNoImplant_PropagationLoss_Manual_Chip37_WG3.txt","Chip37_WG3.txt","Chip37","WG3","6c5b1c1a2ccebef098ea708d4823c2ad6c0af9e08e311af02d670d5d25f22223","661737"
"MPW43_STEP84A_220nmSOI_Slot11_RibWaveguideNoImplant_PropagationLoss_Manual_Chip37_WG4.txt","Chip37_WG4.txt","Chip37","WG4","40981be847956bbe1418e865692428b7508cc2808ae1e80f9e64f34125495d65","668381"
"MPW43_STEP84A_220nmSOI_Slot11_RibWaveguideNoImplant_PropagationLoss_Manual_Chip37_WG5.txt","Chip37_WG5.txt","Chip37","WG5","8a9b3670f7520c943c37b416493f9ae1bcb92f1df1913c497d282e55ab047e60","672482"
"MPW43_STEP84A_220nmSOI_Slot11_RibWaveguideNoImplant_PropagationLoss_Manual_Chip37_WG6.txt","Chip37_WG6.txt","Chip37","WG6","59b47b2671a86ee7a52c9ffadf4ff6b43f7745dee0a4137bcb4469eb9664369e","678087"
"MPW43_STEP84A_220nmSOI_Slot11_RibWaveguideNoImplant_PropagationLoss_Manual_Chip37_WG7.txt","Chip37_WG7.txt","Chip37","WG7","b88f19a8e15ad9f80eb6da52a9f30aaf107133dca98de675c3326aa86acd6f09","679606"
"MPW43_STEP84A_220nmSOI_Slot11_RibWaveguideNoImplant_PropagationLoss_Manual_Chip40_WG1.txt","Chip40_WG1.txt","Chip40","WG1","5379d8ffb85520b1cea5ed4e4ec03055cecb18450661c3c8253fcbba3eb6a76b","656534"
"MPW43_STEP84A_220nmSOI_Slot11_RibWaveguideNoImplant_PropagationLoss_Manual_Chip40_WG2.txt","Chip40_WG2.txt","Chip40","WG2","ed4755a31f67c8896d727cfd35e4b1dea08a3c1d2d45cbac68200aad001d1623","656218"
"MPW43_STEP84A_220nmSOI_Slot11_RibWaveguideNoImplant_PropagationLoss_Manual_Chip40_WG3.txt","Chip40_WG3.txt","Chip40","WG3","3db4bd43cb8c91b19f8aa979ad719374c1d7800ccefe1b8d945367aca5a51768","657088"
