"original_filename","trace_filename","chip","route","sha256","size_bytes"
"Chip40_WG1.txt","Chip40_WG1.txt","Chip40","WG1","6a385484dee10bd548bf7b3eefbfb1031c28ec082718727eb4fd5ff60648bca2","635953"
"Chip40_WG2.txt","Chip40_WG2.txt","Chip40","WG2","0213a18faabf75387c1350cfb721a1d2a3513d1eb3b3ee188c8364a2ea62f0bc","637115"
"Chip40_WG3.txt","Chip40_WG3.txt","Chip40","WG3","9ea9963833aeb60f68e34aba635ffdac1ab29dc171779d4a96129d7616d75425","639653"
"Chip40_WG4.txt","Chip40_WG4.txt","Chip40","WG4","da1314a3f7b2e110906eaff6725dcfe5f9081cd530abab6faf7864d49692fb84","643586"
"Chip40_WG5.txt","Chip40_WG5.txt","Chip40","WG5","c84b481171c21908da1d2b31fe0fbe4f7840999dee8a52ecf3329874cdfe3a88","646427"
"Chip40_WG6.txt","Chip40_WG6.txt","Chip40","WG6","50fa88ed85cbb90a44ddbeb2d775cef1965b4d8830ec1214722a38bec84b2dc5","648004"
"Chip40_WG7.txt","Chip40_WG7.txt","Chip40","WG7","0b06de8e4f50f5030330e3393f58432d69b38d4e7eb4f91005746ae1a8472f76","651159"
"Chip49_WG1.txt","Chip49_WG1.txt","Chip49","WG1","f1d308403cc8610cf485947329102bd3cb59796d2dbb817c3d0518868f2fd2ed","633750"
"Chip49_WG2.txt","Chip49_WG2.txt","Chip49","WG2","7056a2f2612f5f2b1e6653f22b82c0262272d39d90f5c12b7d8134366291b519","635478"
"Chip49_WG3.txt","Chip49_WG3.txt","Chip49","WG3","dbd7643933568f1948f34beb1891455c1d07e66a2aa4c39cdcd236a074bd55c3","637429"
"Chip49_WG4.txt","Chip49_WG4.txt","Chip49","WG4","7da947a8fb8cfb799fcb78e2c20edd93447ef88aee42dfa5fedc0dadd4ba0e6f","641730"
"Chip49_WG5.txt","Chip49_WG5.txt","Chip49","WG5","9df277e3f0c1469ba1b36f6becdab63e2c04030bfa8c494e1b7043e429f61e38","644876"
"Chip49_WG6.txt","Chip49_WG6.txt","Chip49","WG6","5989efed8557548656046f5b20eb852ab0e9955e73c31c41570fa311d1eaf9bf","648365"
