"original_filename","trace_filename","chip","route","sha256","size_bytes"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip21_WG1.txt","Chip21_WG1.txt","Chip21","WG1","3f792fb642ad1e13048eec10daf04c79c336346ef8641ced34d4d7d0a6119ae3","657480"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip21_WG2.txt","Chip21_WG2.txt","Chip21","WG2","86f261b2bb5b1b27d53c046dee5c05ec0e1a7dd8a29d7b616cfd46527e3c7760","659694"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip21_WG3.txt","Chip21_WG3.txt","Chip21","WG3","6f3ec693e96cbbe53650bb1a8872ebd8e85312d0810017806c75a1cb485f189e","664314"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip21_WG4.txt","Chip21_WG4.txt","Chip21","WG4","e7fdf7cde70669c96fec4033f2ee2782318f3f9d2eb8e15bf171aee95cc801e4","670340"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip21_WG5.txt","Chip21_WG5.txt","Chip21","WG5","d04ed5bea163847b8b11af1d178505e33b886454b61c1c818903287d2298ac60","670631"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip21_WG6.txt","Chip21_WG6.txt","Chip21","WG6","2ebb6039c65a2c2e035c2f891804f15c12ba49fca6fd747f0d97cf08f5c746f7","673509"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip21_WG7.txt","Chip21_WG7.txt","Chip21","WG7","c1353e86947e5f8faa31510f90d60e4607ce7a0c5ccf9af32cb760f64655585c","671819"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip25_WG1.txt","Chip25_WG1.txt","Chip25","WG1","876b44676bc3581ee5275a3089a879b8c1e2b880f15f5d49e234c0db76ebb608","652401"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip25_WG2.txt","Chip25_WG2.txt","Chip25","WG2","c8510fda25de33d1bd552d51110a882f02e576ced60e1263733e059a847d2481","658722"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip25_WG3.txt","Chip25_WG3.txt","Chip25","WG3","51eafae9a21b56b528245c77d71e51737f81e05a8de3bbad1d7526d5a82381d9","664646"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip25_WG4.txt","Chip25_WG4.txt","Chip25","WG4","182930ace8da28e84b7d162b93976e39585646f6ff9312ea4c1aba19b3d91491","668229"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip25_WG5.txt","Chip25_WG5.txt","Chip25","WG5","bc7bfa18720e4ccffc3eea99eefeabd6e82750005833a349e1d7cb16926b3acc","672407"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip25_WG6.txt","Chip25_WG6.txt","Chip25","WG6","3012a1acd1a06b8ecb22e5423c243d7c384e9086401bd816f1ada3b82a0d15dd","674808"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip25_WG7.txt","Chip25_WG7.txt","Chip25","WG7","7ef9c4a1f1b141384defe4005bfed428921b875e3abee65f22d2068834770888","677745"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip49_WG1.txt","Chip49_WG1.txt","Chip49","WG1","d2a6f4b489d7b3778a9bedbd3a72a9ebfcb64a188e9940d127f555f3ed3f8bad","656588"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip49_WG2.txt","Chip49_WG2.txt","Chip49","WG2","144f25dca993758e3ba5595ed682b118cef79026065d519b68c6681f5847dffc","659802"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip49_WG3.txt","Chip49_WG3.txt","Chip49","WG3","6757269a9ef0fb7825831693ebba1ded5a72945101ad8d1cd67fb7b4c147a41d","666448"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip49_WG4.txt","Chip49_WG4.txt","Chip49","WG4","d34b14a0877191e63413e80744326d0e96243903c5866cf6b06beeb1f7dcdc98","670577"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip49_WG5.txt","Chip49_WG5.txt","Chip49","WG5","28eb0caeaae532164597dcb382d8b2c3d1f82c3d4db58c682f4b8880f95874a6","671941"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip49_WG6.txt","Chip49_WG6.txt","Chip49","WG6","38e810b49bc260ca26da3ae8580aa6983fb29938e42c157bb69aab0fe5be8a59","673482"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip49_WG7.txt","Chip49_WG7.txt","Chip49","WG7","56d2bd4326f0e023dcde70a4b40a836f1150bcdbede08d76b354c1869dfa3d59","673484"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip51_WG1.txt","Chip51_WG1.txt","Chip51","WG1","1668be850f7a8320d0d5bfe0457c7084de0438545ad2a41a76993642d5f6400e","655494"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip51_WG2.txt","Chip51_WG2.txt","Chip51","WG2","0f0a37cbf448d63abc337f356fa7286ba2edbbb10466098b3a2703553cac6559","660034"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip51_WG3.txt","Chip51_WG3.txt","Chip51","WG3","2e1d529177853bd8dfd5084d60597b5a8e397584f7dd3c4f5edb1cb6cdf316d6","663566"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip51_WG4.txt","Chip51_WG4.txt","Chip51","WG4","a6795b540485cacb82d2521fe85fed3c7e96dada387a692915ee82ad4b0caeac","665521"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip51_WG5.txt","Chip51_WG5.txt","Chip51","WG5","fc26be13d74ce88cf741cb703a3ffbd84e79d77baee28605a1836b9f7cf30daf","670435"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip51_WG6.txt","Chip51_WG6.txt","Chip51","WG6","45ddef9a0f780b569304217bcda4e2a1da2b7ab407c5b19adc29faa994d016d9","672667"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip51_WG7.txt","Chip51_WG7.txt","Chip51","WG7","b1bdddb9453da070ebab5778578717e15d951204f39542bfe70bc89bf2071119","677005"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip53_WG1.txt","Chip53_WG1.txt","Chip53","WG1","408d381c2aee766c17317e0f3469aa3dd37547576b6075c36ae301e3742f3de5","654341"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip53_WG2.txt","Chip53_WG2.txt","Chip53","WG2","b77d12a3716d4bceeaee23c43a91689ac54126a988d763b9443325765bbd5a59","656880"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip53_WG3.txt","Chip53_WG3.txt","Chip53","WG3","a79b99e78f00ebf7052ea2479fbf83b780dabdd73961c961ee36ffd45daea15a","663606"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip53_WG4.txt","Chip53_WG4.txt","Chip53","WG4","343336e67ca1a2e65b6aede77dabb57b1875b96199333e77fa3e4f359316dc72","668532"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip53_WG5.txt","Chip53_WG5.txt","Chip53","WG5","3c2065fee58a13113abf5d434cecbd89372c129baef8e01a29e86520c55bc3a5","639400"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip53_WG6.txt","Chip53_WG6.txt","Chip53","WG6","c663014e5ecdf15ca7d499b1d85e11595d2fc6db155e561444238ff94c129db9","675735"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip53_WG7.txt","Chip53_WG7.txt","Chip53","WG7","517aa847e66476162737af9c90b170261ad7ab7631aa3ffd4626854c20bb980b","676867"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip77_WG1.txt","Chip77_WG1.txt","Chip77","WG1","cd08c5a21a48ae390b32c56ea20d3b24dbb4d25b6426111e88a50aeff3152daa","653124"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip77_WG2.txt","Chip77_WG2.txt","Chip77","WG2","bac996ccf3864049eabe358519ae545d9dc47669b3cbc57b89199be3bd7a112a","658693"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip77_WG3.txt","Chip77_WG3.txt","Chip77","WG3","68dda5bcbd7b31298d97429ec320136314de4bfe5ee3d5b8a513f5de8cca91d7","666154"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip77_WG4.txt","Chip77_WG4.txt","Chip77","WG4","3731810bbc62e62e2425953eeb4d4cde283f0e327cefd0d253e241c88f760066","670530"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip77_WG5.txt","Chip77_WG5.txt","Chip77","WG5","929ce8a90892c11b339bd779f7d9531d5cd40d9747e5f5f0557daccf49f5141d","671816"
"MPW47_220nmSOI_Slot5_StripWaveguide_PropagationLoss_Manual_Chip77_WG6.txt","Chip77_WG6.txt","Chip77","WG6","350cbe1047e3c3b3d0d0c681d98a4a91446d5b20717f66ff5b8764b528ee4a5e","677692"
